-56.184132, +2.912391, 26.485847, -11.716411, -189.576309
-56.184132, +2.912391, 26.485847, -9.056931, -192.795486
-41.647995, +19.254696, 22.064423, +48.535618, -185.446915
-41.647995, +19.254696, 22.064423, +43.212669, -183.597839
-41.647995, +19.254696, 22.064423, +46.512684, -188.235214
-41.647995, +19.254696, 22.064423, +58.036377, -189.633759
-41.647995, +19.254696, 22.064423, +58.327728, -198.348618
-41.647995, +19.254696, 22.064423, +56.731255, -195.445770
-41.647995, +19.254696, 22.064423, +59.563976, -193.524673
-41.647995, +19.254696, 22.064423, +64.356529, -189.327454
-55.421150, -18.636944, 27.210760, -98.411865, -174.665787
-55.421150, -18.636944, 27.210760, -110.763840, -178.255905
-55.421150, -18.636944, 27.210760, -103.584373, -170.032654
-55.421150, -18.636944, 27.210760, -107.286606, -175.787048
-55.421150, -18.636944, 27.210760, -103.915108, -158.875336
-55.421150, -18.636944, 27.210760, -101.138031, -163.798889
-55.421150, -18.636944, 27.210760, -102.674805, -165.849365
-55.421150, -18.636944, 27.210760, -103.442444, -159.684631
-40.501621, -3.265028, 19.212246, -17.670858, -431.152924
-40.501621, -3.265028, 19.212246, -14.782851, -427.700745
-40.501621, -3.265028, 19.212246, -2.095410, -435.882904
-40.501621, -3.265028, 19.212246, -7.316887, -441.284546
-40.501621, -3.265028, 19.212246, +0.218209, -434.589233
-40.501621, -3.265028, 19.212246, +14.979868, -444.779816
-40.501621, -3.265028, 19.212246, +19.775492, -442.045563
-40.501621, -3.265028, 19.212246, +21.843586, -442.178192
-37.486195, -46.034733, 27.483578, +130.835663, -18.618700
-37.486195, -46.034733, 27.483578, +123.097130, -11.778245
-37.486195, -46.034733, 27.483578, +116.272278, -12.791958
-37.486195, -46.034733, 27.483578, +110.699905, -7.168504
-37.486195, -46.034733, 27.483578, +119.238403, +5.998978
-37.486195, -46.034733, 27.483578, +115.462769, +3.804694
-37.486195, -46.034733, 27.483578, +108.988762, +7.265829
-37.486195, -46.034733, 27.483578, +112.002678, +10.018715
-5.187503, -116.609543, 31.983536, -11.236125, -69.685928
-5.187503, -116.609543, 31.983536, -11.866082, -73.493851
-5.187503, -116.609543, 31.983536, -20.458656, -73.975838
-5.187503, -116.609543, 31.983536, -15.216816, -83.942322
-5.187503, -116.609543, 31.983536, -19.336796, -71.272224
-5.187503, -116.609543, 31.983536, -20.998644, -79.404419
-5.187503, -116.609543, 31.983536, -28.354872, -67.746971
-5.187503, -116.609543, 31.983536, -23.270479, -72.267876
-54.820320, -8.274937, 26.198627, +17.762390, -162.527924
-54.820320, -8.274937, 26.198627, +20.752226, -163.695160
-54.820320, -8.274937, 26.198627, +20.083157, -171.687347
-54.820320, -8.274937, 26.198627, +30.324490, -162.555038
-54.820320, -8.274937, 26.198627, +26.551157, -176.882004
-54.820320, -8.274937, 26.198627, +30.094759, -191.712265
-54.820320, -8.274937, 26.198627, +12.689312, -180.688614
-54.820320, -8.274937, 26.198627, +22.130695, -192.828888
-45.278191, -38.989777, 27.597305, +8.593010, -126.722824
-45.278191, -38.989777, 27.597305, +17.071743, -135.309006
-45.278191, -38.989777, 27.597305, +13.811438, -132.948196
-45.278191, -38.989777, 27.597305, +12.482879, -140.170761
-45.278191, -38.989777, 27.597305, +9.303391, -138.215775
-45.278191, -38.989777, 27.597305, +10.053413, -143.362610
-45.278191, -38.989777, 27.597305, +10.538345, -142.804718
-45.278191, -38.989777, 27.597305, +13.383497, -138.227036
-25.234129, -79.334267, 31.319357, +53.889599, -28.661890
-25.234129, -79.334267, 31.319357, +38.057041, -31.477066
-25.234129, -79.334267, 31.319357, +52.171413, -33.579670
-25.234129, -79.334267, 31.319357, +52.183876, -28.441717
-25.234129, -79.334267, 31.319357, +56.344490, -24.921982
-25.234129, -79.334267, 31.319357, +52.733974, -16.379360
-25.234129, -79.334267, 31.319357, +49.567585, -23.292862
-25.234129, -79.334267, 31.319357, +47.821983, -26.466040
-33.826462, -85.816109, 31.716759, +59.884552, +100.756752
-33.826462, -85.816109, 31.716759, +52.140305, +89.615181
-33.826462, -85.816109, 31.716759, +50.337479, +88.578186
-33.826462, -85.816109, 31.716759, +49.583645, +83.293198
-33.826462, -85.816109, 31.716759, +51.788269, +75.852928
-33.826462, -85.816109, 31.716759, +45.544918, +78.901192
-33.826462, -85.816109, 31.716759, +44.725998, +70.949631
-33.826462, -85.816109, 31.716759, +52.460968, +75.063461
+18.525537, -108.466454, 31.961700, -41.448704, -55.862103
+18.525537, -108.466454, 31.961700, -42.810062, -63.801777
+18.525537, -108.466454, 31.961700, -46.388645, -60.938103
+18.525537, -108.466454, 31.961700, -42.420345, -56.362835
+18.525537, -108.466454, 31.961700, -42.409096, -59.822155
+18.525537, -108.466454, 31.961700, -45.739529, -60.841152
+18.525537, -108.466454, 31.961700, -51.826065, -51.440136
+18.525537, -108.466454, 31.961700, -36.243187, -48.063972
-16.662329, -66.278473, 29.610674, -7.219357, -38.621025
-16.662329, -66.278473, 29.610674, -20.514364, -36.911106
-16.662329, -66.278473, 29.610674, -10.185497, -28.480333
-16.662329, -66.278473, 29.610674, -17.943508, -27.587038
-16.662329, -66.278473, 29.610674, -14.635792, -25.649706
-16.662329, -66.278473, 29.610674, -20.365700, -29.793144
